ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
0;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
3;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
7;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
11;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
14;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
18;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
21;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
24;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
28;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
31;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
35;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
38;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
42;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
46;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
49;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
53;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
56;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
59;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
62;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
66;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
69;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
73;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
76;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
80;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
83;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
87;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
90;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
94;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
97;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
101;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
104;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
108;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
111;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
115;0.000000;0.000000;5000.000000;0.000000;0;0.000000;
118;0.000000;0.000000;5000.000000;3.600000;1;1.200000;gr_sensing_LC_con02,
121;0.000000;0.500000;4999.500000;3.600000;1;1.200000;gr_sensing_LC_con02,
125;0.000000;0.500000;4999.000000;3.600000;1;1.200000;gr_sensing_LC_con02,
128;0.000000;0.500000;4998.500000;3.600000;1;1.200000;gr_sensing_LC_con02,
132;0.000000;0.500000;4998.000000;3.600000;1;1.200000;gr_sensing_LC_con02,
135;0.000000;0.500000;4997.500000;3.600000;1;1.200000;gr_sensing_LC_con02,
139;0.000000;0.500000;4997.000000;3.600000;1;1.200000;gr_sensing_LC_con02,
142;0.000000;0.500000;4996.500000;3.600000;1;1.200000;gr_sensing_LC_con02,
146;0.000000;0.500000;4996.000000;3.600000;1;1.200000;gr_sensing_LC_con02,
150;0.000000;0.000000;4996.000000;0.000000;0;0.000000;
153;0.000000;0.000000;4996.000000;0.000000;0;0.000000;
157;0.000000;0.000000;4996.000000;0.000000;0;0.000000;
160;0.000000;0.000000;4996.000000;0.000000;0;0.000000;
163;0.000000;0.000000;4996.000000;0.000000;0;0.000000;
167;0.000000;0.000000;4996.000000;0.000000;0;0.000000;
170;0.000000;0.000000;4996.000000;0.000000;0;0.000000;
174;0.000000;0.000000;4996.000000;0.000000;0;0.000000;
177;0.000000;0.000000;4996.000000;3.600000;1;1.200000;gr_sensing_LC_con02,
180;0.000000;0.500000;4995.500000;3.600000;1;1.200000;gr_sensing_LC_con02,
183;0.000000;0.500000;4995.000000;3.600000;1;1.200000;gr_sensing_LC_con02,
187;0.000000;0.500000;4994.500000;3.600000;1;1.200000;gr_sensing_LC_con02,
190;0.000000;0.500000;4994.000000;3.600000;1;1.200000;gr_sensing_LC_con02,
194;0.000000;0.500000;4993.500000;3.600000;1;1.200000;gr_sensing_LC_con02,
197;0.000000;0.500000;4993.000000;3.600000;1;1.200000;gr_sensing_LC_con02,
201;0.000000;0.500000;4992.500000;3.600000;1;1.200000;gr_sensing_LC_con02,
205;0.000000;0.500000;4992.000000;3.600000;1;1.200000;gr_sensing_LC_con02,
208;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
212;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
215;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
219;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
222;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
225;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
229;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
232;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
236;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
238;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
242;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
246;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
249;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
253;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
256;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
260;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
263;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
267;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
270;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
274;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
277;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
281;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
284;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
288;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
291;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
295;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
297;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
301;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
304;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
308;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
311;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
315;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
318;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
322;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
325;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
329;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
332;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
336;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
339;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
343;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
346;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
350;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
353;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
356;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
360;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
363;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
367;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
370;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
373;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
377;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
380;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
384;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
388;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
391;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
395;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
398;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
402;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
405;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
409;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
412;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
415;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
418;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
422;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
425;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
429;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
433;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
436;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
440;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
443;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
447;0.000000;0.000000;4992.000000;0.000000;0;0.000000;
